score,TARGET,score_bin
712.94,1,"(706.339, 714.108]"
728.89,0,"(725.226, 729.815]"
703.64,1,"(692.399, 706.339]"
729.08,1,"(725.226, 729.815]"
733.96,0,"(733.84, 738.213]"
707.44,1,"(706.339, 714.108]"
704.87,0,"(692.399, 706.339]"
725.21,0,"(719.884, 725.226]"
760.26,0,"(747.821, 763.22]"
706.97,0,"(706.339, 714.108]"
740.15,0,"(738.213, 742.46]"
741.66,0,"(738.213, 742.46]"
719.18,0,"(714.108, 719.884]"
712.96,0,"(706.339, 714.108]"
699.05,0,"(692.399, 706.339]"
736.52,0,"(733.84, 738.213]"
748.06,0,"(747.821, 763.22]"
736.92,0,"(733.84, 738.213]"
700.9,0,"(692.399, 706.339]"
740.59,0,"(738.213, 742.46]"
700.96,0,"(692.399, 706.339]"
746.71,0,"(742.46, 747.821]"
729.85,0,"(729.815, 733.84]"
707.68,1,"(706.339, 714.108]"
707.3,0,"(706.339, 714.108]"
732.84,0,"(729.815, 733.84]"
748.27,0,"(747.821, 763.22]"
722.72,0,"(719.884, 725.226]"
716.3,0,"(714.108, 719.884]"
726.06,0,"(725.226, 729.815]"
724.82,0,"(719.884, 725.226]"
712.4,0,"(706.339, 714.108]"
740.28,0,"(738.213, 742.46]"
718.55,0,"(714.108, 719.884]"
730.03,0,"(729.815, 733.84]"
725.81,1,"(725.226, 729.815]"
723.86,0,"(719.884, 725.226]"
741.54,0,"(738.213, 742.46]"
699.79,0,"(692.399, 706.339]"
748.31,0,"(747.821, 763.22]"
745.72,0,"(742.46, 747.821]"
710.69,0,"(706.339, 714.108]"
738.09,0,"(733.84, 738.213]"
719.74,0,"(714.108, 719.884]"
723.92,0,"(719.884, 725.226]"
732.68,0,"(729.815, 733.84]"
698.46,0,"(692.399, 706.339]"
702.31,0,"(692.399, 706.339]"
754.41,0,"(747.821, 763.22]"
721.32,0,"(719.884, 725.226]"
737.67,0,"(733.84, 738.213]"
729.97,0,"(729.815, 733.84]"
721.49,0,"(719.884, 725.226]"
741.85,0,"(738.213, 742.46]"
754.93,0,"(747.821, 763.22]"
747.09,0,"(742.46, 747.821]"
735.55,0,"(733.84, 738.213]"
733.26,0,"(729.815, 733.84]"
734.82,0,"(733.84, 738.213]"
725.41,0,"(725.226, 729.815]"
733.0,1,"(729.815, 733.84]"
746.85,0,"(742.46, 747.821]"
728.76,0,"(725.226, 729.815]"
713.06,0,"(706.339, 714.108]"
699.22,1,"(692.399, 706.339]"
743.78,0,"(742.46, 747.821]"
704.29,0,"(692.399, 706.339]"
750.57,1,"(747.821, 763.22]"
702.46,0,"(692.399, 706.339]"
727.96,0,"(725.226, 729.815]"
745.24,0,"(742.46, 747.821]"
695.14,1,"(692.399, 706.339]"
732.67,0,"(729.815, 733.84]"
727.23,0,"(725.226, 729.815]"
713.92,0,"(706.339, 714.108]"
722.12,0,"(719.884, 725.226]"
699.09,0,"(692.399, 706.339]"
730.78,0,"(729.815, 733.84]"
737.39,0,"(733.84, 738.213]"
728.65,0,"(725.226, 729.815]"
752.95,0,"(747.821, 763.22]"
712.36,0,"(706.339, 714.108]"
740.57,0,"(738.213, 742.46]"
724.95,0,"(719.884, 725.226]"
724.86,0,"(719.884, 725.226]"
734.62,0,"(733.84, 738.213]"
750.94,0,"(747.821, 763.22]"
731.41,0,"(729.815, 733.84]"
750.68,0,"(747.821, 763.22]"
724.14,0,"(719.884, 725.226]"
705.62,1,"(692.399, 706.339]"
742.29,0,"(738.213, 742.46]"
718.57,0,"(714.108, 719.884]"
698.71,1,"(692.399, 706.339]"
738.51,0,"(738.213, 742.46]"
750.45,0,"(747.821, 763.22]"
739.34,0,"(738.213, 742.46]"
709.29,0,"(706.339, 714.108]"
737.59,0,"(733.84, 738.213]"
737.54,0,"(733.84, 738.213]"
702.81,0,"(692.399, 706.339]"
701.11,0,"(692.399, 706.339]"
716.44,0,"(714.108, 719.884]"
725.94,0,"(725.226, 729.815]"
716.55,0,"(714.108, 719.884]"
735.09,0,"(733.84, 738.213]"
733.82,0,"(729.815, 733.84]"
734.54,0,"(733.84, 738.213]"
732.72,0,"(729.815, 733.84]"
721.75,0,"(719.884, 725.226]"
718.03,0,"(714.108, 719.884]"
735.33,0,"(733.84, 738.213]"
719.92,0,"(719.884, 725.226]"
740.28,0,"(738.213, 742.46]"
727.95,0,"(725.226, 729.815]"
746.71,0,"(742.46, 747.821]"
702.1,0,"(692.399, 706.339]"
735.01,0,"(733.84, 738.213]"
722.24,0,"(719.884, 725.226]"
726.92,0,"(725.226, 729.815]"
742.51,0,"(742.46, 747.821]"
731.75,0,"(729.815, 733.84]"
717.74,0,"(714.108, 719.884]"
747.44,0,"(742.46, 747.821]"
750.01,0,"(747.821, 763.22]"
704.65,0,"(692.399, 706.339]"
736.74,0,"(733.84, 738.213]"
701.82,0,"(692.399, 706.339]"
726.97,0,"(725.226, 729.815]"
700.2,1,"(692.399, 706.339]"
735.79,0,"(733.84, 738.213]"
725.48,0,"(725.226, 729.815]"
739.08,0,"(738.213, 742.46]"
747.87,1,"(747.821, 763.22]"
727.29,0,"(725.226, 729.815]"
729.66,0,"(725.226, 729.815]"
726.25,0,"(725.226, 729.815]"
707.07,0,"(706.339, 714.108]"
728.8,0,"(725.226, 729.815]"
711.32,0,"(706.339, 714.108]"
717.15,0,"(714.108, 719.884]"
699.47,0,"(692.399, 706.339]"
747.46,0,"(742.46, 747.821]"
753.13,0,"(747.821, 763.22]"
727.75,0,"(725.226, 729.815]"
726.27,0,"(725.226, 729.815]"
752.91,0,"(747.821, 763.22]"
724.8,0,"(719.884, 725.226]"
724.48,0,"(719.884, 725.226]"
723.17,0,"(719.884, 725.226]"
732.67,0,"(729.815, 733.84]"
733.13,0,"(729.815, 733.84]"
730.14,0,"(729.815, 733.84]"
708.27,0,"(706.339, 714.108]"
721.98,0,"(719.884, 725.226]"
740.71,0,"(738.213, 742.46]"
729.39,0,"(725.226, 729.815]"
715.73,0,"(714.108, 719.884]"
746.15,0,"(742.46, 747.821]"
699.52,0,"(692.399, 706.339]"
700.66,0,"(692.399, 706.339]"
744.93,0,"(742.46, 747.821]"
730.7,0,"(729.815, 733.84]"
719.29,0,"(714.108, 719.884]"
719.27,0,"(714.108, 719.884]"
739.24,0,"(738.213, 742.46]"
743.18,1,"(742.46, 747.821]"
730.25,0,"(729.815, 733.84]"
723.66,1,"(719.884, 725.226]"
747.44,0,"(742.46, 747.821]"
716.35,0,"(714.108, 719.884]"
721.44,0,"(719.884, 725.226]"
715.34,1,"(714.108, 719.884]"
737.54,0,"(733.84, 738.213]"
701.78,0,"(692.399, 706.339]"
693.45,1,"(692.399, 706.339]"
735.01,0,"(733.84, 738.213]"
711.09,0,"(706.339, 714.108]"
711.67,0,"(706.339, 714.108]"
743.76,0,"(742.46, 747.821]"
697.07,0,"(692.399, 706.339]"
724.37,0,"(719.884, 725.226]"
732.25,0,"(729.815, 733.84]"
745.08,0,"(742.46, 747.821]"
703.49,0,"(692.399, 706.339]"
739.97,0,"(738.213, 742.46]"
703.53,0,"(692.399, 706.339]"
747.05,0,"(742.46, 747.821]"
757.33,0,"(747.821, 763.22]"
753.59,0,"(747.821, 763.22]"
742.28,0,"(738.213, 742.46]"
743.23,0,"(742.46, 747.821]"
723.39,0,"(719.884, 725.226]"
719.25,0,"(714.108, 719.884]"
719.53,0,"(714.108, 719.884]"
739.96,0,"(738.213, 742.46]"
722.58,0,"(719.884, 725.226]"
754.78,0,"(747.821, 763.22]"
727.46,0,"(725.226, 729.815]"
728.63,0,"(725.226, 729.815]"
737.37,0,"(733.84, 738.213]"
742.68,0,"(742.46, 747.821]"
743.27,0,"(742.46, 747.821]"
737.63,0,"(733.84, 738.213]"
743.32,0,"(742.46, 747.821]"
744.68,0,"(742.46, 747.821]"
705.89,0,"(692.399, 706.339]"
728.32,0,"(725.226, 729.815]"
730.07,0,"(729.815, 733.84]"
709.87,0,"(706.339, 714.108]"
712.46,0,"(706.339, 714.108]"
717.8,0,"(714.108, 719.884]"
714.56,0,"(714.108, 719.884]"
734.17,0,"(733.84, 738.213]"
728.99,0,"(725.226, 729.815]"
729.92,0,"(729.815, 733.84]"
731.34,0,"(729.815, 733.84]"
717.5,0,"(714.108, 719.884]"
720.16,0,"(719.884, 725.226]"
730.66,0,"(729.815, 733.84]"
720.97,0,"(719.884, 725.226]"
702.98,0,"(692.399, 706.339]"
738.39,0,"(738.213, 742.46]"
751.34,0,"(747.821, 763.22]"
750.08,0,"(747.821, 763.22]"
713.92,0,"(706.339, 714.108]"
715.26,0,"(714.108, 719.884]"
749.6,0,"(747.821, 763.22]"
722.36,0,"(719.884, 725.226]"
719.67,0,"(714.108, 719.884]"
730.32,0,"(729.815, 733.84]"
700.47,0,"(692.399, 706.339]"
743.09,0,"(742.46, 747.821]"
732.94,0,"(729.815, 733.84]"
739.67,0,"(738.213, 742.46]"
731.21,0,"(729.815, 733.84]"
724.96,0,"(719.884, 725.226]"
727.7,0,"(725.226, 729.815]"
721.95,0,"(719.884, 725.226]"
738.94,0,"(738.213, 742.46]"
721.64,0,"(719.884, 725.226]"
735.26,0,"(733.84, 738.213]"
721.03,0,"(719.884, 725.226]"
711.21,0,"(706.339, 714.108]"
703.81,1,"(692.399, 706.339]"
707.18,0,"(706.339, 714.108]"
712.22,0,"(706.339, 714.108]"
740.25,0,"(738.213, 742.46]"
718.24,0,"(714.108, 719.884]"
739.14,0,"(738.213, 742.46]"
750.33,0,"(747.821, 763.22]"
740.91,0,"(738.213, 742.46]"
716.9,0,"(714.108, 719.884]"
734.69,0,"(733.84, 738.213]"
730.18,0,"(729.815, 733.84]"
738.46,0,"(738.213, 742.46]"
731.68,0,"(729.815, 733.84]"
727.39,0,"(725.226, 729.815]"
734.53,0,"(733.84, 738.213]"
709.17,1,"(706.339, 714.108]"
745.95,0,"(742.46, 747.821]"
732.77,0,"(729.815, 733.84]"
728.99,0,"(725.226, 729.815]"
731.04,0,"(729.815, 733.84]"
737.39,0,"(733.84, 738.213]"
740.86,0,"(738.213, 742.46]"
715.09,1,"(714.108, 719.884]"
740.31,0,"(738.213, 742.46]"
742.15,1,"(738.213, 742.46]"
753.74,0,"(747.821, 763.22]"
738.65,0,"(738.213, 742.46]"
735.57,0,"(733.84, 738.213]"
745.4,0,"(742.46, 747.821]"
705.27,1,"(692.399, 706.339]"
720.23,0,"(719.884, 725.226]"
731.69,0,"(729.815, 733.84]"
740.14,0,"(738.213, 742.46]"
733.41,0,"(729.815, 733.84]"
730.49,0,"(729.815, 733.84]"
708.87,0,"(706.339, 714.108]"
710.03,0,"(706.339, 714.108]"
708.4,0,"(706.339, 714.108]"
729.93,0,"(729.815, 733.84]"
745.07,0,"(742.46, 747.821]"
710.1,1,"(706.339, 714.108]"
703.46,0,"(692.399, 706.339]"
727.05,0,"(725.226, 729.815]"
741.21,0,"(738.213, 742.46]"
742.1,0,"(738.213, 742.46]"
727.94,0,"(725.226, 729.815]"
710.32,1,"(706.339, 714.108]"
736.33,0,"(733.84, 738.213]"
719.33,0,"(714.108, 719.884]"
727.85,0,"(725.226, 729.815]"
737.78,0,"(733.84, 738.213]"
729.12,0,"(725.226, 729.815]"
735.09,0,"(733.84, 738.213]"
728.05,0,"(725.226, 729.815]"
700.39,0,"(692.399, 706.339]"
712.69,1,"(706.339, 714.108]"
744.45,0,"(742.46, 747.821]"
756.79,0,"(747.821, 763.22]"
712.12,0,"(706.339, 714.108]"
735.48,0,"(733.84, 738.213]"
740.56,0,"(738.213, 742.46]"
719.93,0,"(719.884, 725.226]"
740.32,0,"(738.213, 742.46]"
731.45,1,"(729.815, 733.84]"
741.63,0,"(738.213, 742.46]"
745.96,0,"(742.46, 747.821]"
701.61,0,"(692.399, 706.339]"
759.69,0,"(747.821, 763.22]"
736.58,0,"(733.84, 738.213]"
752.7,0,"(747.821, 763.22]"
740.28,0,"(738.213, 742.46]"
704.85,0,"(692.399, 706.339]"
744.18,0,"(742.46, 747.821]"
743.24,0,"(742.46, 747.821]"
725.72,0,"(725.226, 729.815]"
746.92,0,"(742.46, 747.821]"
712.55,0,"(706.339, 714.108]"
748.36,0,"(747.821, 763.22]"
742.62,0,"(742.46, 747.821]"
742.9,0,"(742.46, 747.821]"
720.48,0,"(719.884, 725.226]"
740.61,0,"(738.213, 742.46]"
741.1,0,"(738.213, 742.46]"
745.31,0,"(742.46, 747.821]"
739.32,0,"(738.213, 742.46]"
740.77,0,"(738.213, 742.46]"
725.12,0,"(719.884, 725.226]"
734.34,0,"(733.84, 738.213]"
750.52,0,"(747.821, 763.22]"
732.42,1,"(729.815, 733.84]"
726.04,0,"(725.226, 729.815]"
741.75,0,"(738.213, 742.46]"
751.95,0,"(747.821, 763.22]"
759.05,0,"(747.821, 763.22]"
721.03,0,"(719.884, 725.226]"
715.68,0,"(714.108, 719.884]"
745.43,0,"(742.46, 747.821]"
730.42,0,"(729.815, 733.84]"
749.49,0,"(747.821, 763.22]"
726.89,0,"(725.226, 729.815]"
757.46,0,"(747.821, 763.22]"
731.69,0,"(729.815, 733.84]"
718.98,0,"(714.108, 719.884]"
727.9,0,"(725.226, 729.815]"
753.99,0,"(747.821, 763.22]"
725.39,0,"(725.226, 729.815]"
739.54,0,"(738.213, 742.46]"
742.55,0,"(742.46, 747.821]"
737.48,0,"(733.84, 738.213]"
750.09,0,"(747.821, 763.22]"
744.85,0,"(742.46, 747.821]"
737.48,0,"(733.84, 738.213]"
703.75,0,"(692.399, 706.339]"
711.73,0,"(706.339, 714.108]"
735.56,0,"(733.84, 738.213]"
734.6,0,"(733.84, 738.213]"
718.88,0,"(714.108, 719.884]"
743.03,0,"(742.46, 747.821]"
749.08,0,"(747.821, 763.22]"
731.96,0,"(729.815, 733.84]"
739.65,0,"(738.213, 742.46]"
736.88,0,"(733.84, 738.213]"
744.02,0,"(742.46, 747.821]"
759.67,0,"(747.821, 763.22]"
743.05,0,"(742.46, 747.821]"
751.21,0,"(747.821, 763.22]"
734.4,0,"(733.84, 738.213]"
743.68,0,"(742.46, 747.821]"
728.13,0,"(725.226, 729.815]"
728.29,0,"(725.226, 729.815]"
726.62,0,"(725.226, 729.815]"
742.0,0,"(738.213, 742.46]"
727.34,1,"(725.226, 729.815]"
749.55,0,"(747.821, 763.22]"
718.66,0,"(714.108, 719.884]"
705.84,0,"(692.399, 706.339]"
703.89,1,"(692.399, 706.339]"
701.93,1,"(692.399, 706.339]"
742.76,0,"(742.46, 747.821]"
755.03,0,"(747.821, 763.22]"
751.41,0,"(747.821, 763.22]"
748.06,0,"(747.821, 763.22]"
733.68,0,"(729.815, 733.84]"
749.82,0,"(747.821, 763.22]"
704.47,0,"(692.399, 706.339]"
732.96,0,"(729.815, 733.84]"
716.05,0,"(714.108, 719.884]"
739.19,0,"(738.213, 742.46]"
716.27,0,"(714.108, 719.884]"
722.91,0,"(719.884, 725.226]"
746.58,0,"(742.46, 747.821]"
731.76,0,"(729.815, 733.84]"
732.67,0,"(729.815, 733.84]"
702.96,0,"(692.399, 706.339]"
710.91,0,"(706.339, 714.108]"
743.73,0,"(742.46, 747.821]"
747.38,0,"(742.46, 747.821]"
756.8,0,"(747.821, 763.22]"
731.38,0,"(729.815, 733.84]"
749.98,0,"(747.821, 763.22]"
710.75,0,"(706.339, 714.108]"
718.81,0,"(714.108, 719.884]"
705.21,0,"(692.399, 706.339]"
698.11,1,"(692.399, 706.339]"
725.53,0,"(725.226, 729.815]"
738.85,0,"(738.213, 742.46]"
717.27,0,"(714.108, 719.884]"
725.38,0,"(725.226, 729.815]"
714.06,0,"(706.339, 714.108]"
712.74,0,"(706.339, 714.108]"
747.04,0,"(742.46, 747.821]"
735.07,0,"(733.84, 738.213]"
750.14,0,"(747.821, 763.22]"
742.16,0,"(738.213, 742.46]"
736.89,0,"(733.84, 738.213]"
709.33,0,"(706.339, 714.108]"
724.57,0,"(719.884, 725.226]"
724.14,0,"(719.884, 725.226]"
703.05,1,"(692.399, 706.339]"
716.0,0,"(714.108, 719.884]"
734.35,0,"(733.84, 738.213]"
735.91,0,"(733.84, 738.213]"
740.53,0,"(738.213, 742.46]"
734.87,0,"(733.84, 738.213]"
744.79,0,"(742.46, 747.821]"
704.15,0,"(692.399, 706.339]"
700.83,0,"(692.399, 706.339]"
741.34,0,"(738.213, 742.46]"
721.52,0,"(719.884, 725.226]"
723.9,0,"(719.884, 725.226]"
697.8,0,"(692.399, 706.339]"
705.17,0,"(692.399, 706.339]"
718.21,0,"(714.108, 719.884]"
710.75,0,"(706.339, 714.108]"
714.73,1,"(714.108, 719.884]"
753.41,0,"(747.821, 763.22]"
715.71,0,"(714.108, 719.884]"
728.15,0,"(725.226, 729.815]"
721.34,0,"(719.884, 725.226]"
722.02,0,"(719.884, 725.226]"
739.31,0,"(738.213, 742.46]"
701.61,0,"(692.399, 706.339]"
728.72,0,"(725.226, 729.815]"
708.94,0,"(706.339, 714.108]"
726.61,0,"(725.226, 729.815]"
723.86,0,"(719.884, 725.226]"
723.82,0,"(719.884, 725.226]"
731.29,0,"(729.815, 733.84]"
711.06,0,"(706.339, 714.108]"
722.28,0,"(719.884, 725.226]"
736.55,0,"(733.84, 738.213]"
740.61,0,"(738.213, 742.46]"
711.54,0,"(706.339, 714.108]"
746.71,0,"(742.46, 747.821]"
741.52,0,"(738.213, 742.46]"
717.6,0,"(714.108, 719.884]"
745.41,0,"(742.46, 747.821]"
715.46,0,"(714.108, 719.884]"
698.14,0,"(692.399, 706.339]"
745.47,0,"(742.46, 747.821]"
744.78,0,"(742.46, 747.821]"
719.4,0,"(714.108, 719.884]"
740.89,0,"(738.213, 742.46]"
704.61,0,"(692.399, 706.339]"
742.44,0,"(738.213, 742.46]"
738.95,0,"(738.213, 742.46]"
733.82,0,"(729.815, 733.84]"
732.69,0,"(729.815, 733.84]"
738.7,0,"(738.213, 742.46]"
714.1,0,"(706.339, 714.108]"
750.59,0,"(747.821, 763.22]"
706.71,0,"(706.339, 714.108]"
702.56,0,"(692.399, 706.339]"
701.2,0,"(692.399, 706.339]"
705.61,0,"(692.399, 706.339]"
722.8,1,"(719.884, 725.226]"
695.42,0,"(692.399, 706.339]"
728.04,0,"(725.226, 729.815]"
751.36,0,"(747.821, 763.22]"
726.11,0,"(725.226, 729.815]"
697.49,1,"(692.399, 706.339]"
696.0,0,"(692.399, 706.339]"
749.82,0,"(747.821, 763.22]"
716.73,0,"(714.108, 719.884]"
729.48,0,"(725.226, 729.815]"
715.81,0,"(714.108, 719.884]"
733.19,1,"(729.815, 733.84]"
732.56,0,"(729.815, 733.84]"
704.95,0,"(692.399, 706.339]"
732.83,0,"(729.815, 733.84]"
710.17,0,"(706.339, 714.108]"
716.73,0,"(714.108, 719.884]"
731.64,0,"(729.815, 733.84]"
743.1,0,"(742.46, 747.821]"
699.46,0,"(692.399, 706.339]"
751.1,0,"(747.821, 763.22]"
731.6,0,"(729.815, 733.84]"
758.86,0,"(747.821, 763.22]"
732.81,1,"(729.815, 733.84]"
729.91,0,"(729.815, 733.84]"
735.29,0,"(733.84, 738.213]"
752.52,0,"(747.821, 763.22]"
724.89,0,"(719.884, 725.226]"
737.94,0,"(733.84, 738.213]"
744.34,0,"(742.46, 747.821]"
728.17,0,"(725.226, 729.815]"
728.52,0,"(725.226, 729.815]"
718.13,1,"(714.108, 719.884]"
706.56,0,"(706.339, 714.108]"
750.06,0,"(747.821, 763.22]"
727.31,0,"(725.226, 729.815]"
747.18,0,"(742.46, 747.821]"
703.88,0,"(692.399, 706.339]"
737.53,0,"(733.84, 738.213]"
755.5,0,"(747.821, 763.22]"
711.75,0,"(706.339, 714.108]"
744.02,0,"(742.46, 747.821]"
710.41,1,"(706.339, 714.108]"
751.81,0,"(747.821, 763.22]"
703.63,0,"(692.399, 706.339]"
710.62,0,"(706.339, 714.108]"
719.16,0,"(714.108, 719.884]"
736.42,0,"(733.84, 738.213]"
711.46,1,"(706.339, 714.108]"
700.58,0,"(692.399, 706.339]"
708.76,1,"(706.339, 714.108]"
701.93,0,"(692.399, 706.339]"
724.41,0,"(719.884, 725.226]"
748.35,0,"(747.821, 763.22]"
736.83,0,"(733.84, 738.213]"
755.3,0,"(747.821, 763.22]"
722.79,0,"(719.884, 725.226]"
734.38,0,"(733.84, 738.213]"
719.99,0,"(719.884, 725.226]"
705.38,0,"(692.399, 706.339]"
727.16,0,"(725.226, 729.815]"
750.32,0,"(747.821, 763.22]"
750.65,0,"(747.821, 763.22]"
752.28,0,"(747.821, 763.22]"
745.92,0,"(742.46, 747.821]"
710.25,1,"(706.339, 714.108]"
737.04,0,"(733.84, 738.213]"
752.03,0,"(747.821, 763.22]"
706.42,0,"(706.339, 714.108]"
723.35,0,"(719.884, 725.226]"
748.86,0,"(747.821, 763.22]"
723.66,1,"(719.884, 725.226]"
715.99,0,"(714.108, 719.884]"
736.34,0,"(733.84, 738.213]"
746.19,0,"(742.46, 747.821]"
749.14,0,"(747.821, 763.22]"
728.22,0,"(725.226, 729.815]"
739.1,0,"(738.213, 742.46]"
705.56,0,"(692.399, 706.339]"
737.83,0,"(733.84, 738.213]"
737.07,0,"(733.84, 738.213]"
730.74,0,"(729.815, 733.84]"
723.04,0,"(719.884, 725.226]"
727.4,0,"(725.226, 729.815]"
735.4,0,"(733.84, 738.213]"
753.43,0,"(747.821, 763.22]"
729.68,0,"(725.226, 729.815]"
732.31,0,"(729.815, 733.84]"
732.58,0,"(729.815, 733.84]"
716.4,0,"(714.108, 719.884]"
744.01,0,"(742.46, 747.821]"
735.01,0,"(733.84, 738.213]"
731.15,0,"(729.815, 733.84]"
736.68,0,"(733.84, 738.213]"
717.52,0,"(714.108, 719.884]"
712.21,0,"(706.339, 714.108]"
737.29,1,"(733.84, 738.213]"
742.67,1,"(742.46, 747.821]"
746.38,0,"(742.46, 747.821]"
717.22,0,"(714.108, 719.884]"
729.12,0,"(725.226, 729.815]"
716.45,0,"(714.108, 719.884]"
712.82,0,"(706.339, 714.108]"
732.8,0,"(729.815, 733.84]"
731.93,0,"(729.815, 733.84]"
756.6,0,"(747.821, 763.22]"
709.45,1,"(706.339, 714.108]"
738.49,0,"(738.213, 742.46]"
723.22,0,"(719.884, 725.226]"
738.25,0,"(738.213, 742.46]"
742.86,0,"(742.46, 747.821]"
725.15,0,"(719.884, 725.226]"
719.32,0,"(714.108, 719.884]"
740.37,0,"(738.213, 742.46]"
717.32,0,"(714.108, 719.884]"
744.0,0,"(742.46, 747.821]"
734.74,0,"(733.84, 738.213]"
736.69,0,"(733.84, 738.213]"
704.98,0,"(692.399, 706.339]"
739.42,0,"(738.213, 742.46]"
739.28,0,"(738.213, 742.46]"
718.94,1,"(714.108, 719.884]"
709.07,0,"(706.339, 714.108]"
744.1,0,"(742.46, 747.821]"
730.5,1,"(729.815, 733.84]"
748.37,0,"(747.821, 763.22]"
732.96,0,"(729.815, 733.84]"
748.21,0,"(747.821, 763.22]"
702.25,0,"(692.399, 706.339]"
707.23,0,"(706.339, 714.108]"
744.57,0,"(742.46, 747.821]"
713.74,0,"(706.339, 714.108]"
732.06,0,"(729.815, 733.84]"
717.58,0,"(714.108, 719.884]"
753.19,0,"(747.821, 763.22]"
719.62,0,"(714.108, 719.884]"
727.52,0,"(725.226, 729.815]"
712.85,0,"(706.339, 714.108]"
732.22,0,"(729.815, 733.84]"
717.52,0,"(714.108, 719.884]"
743.41,0,"(742.46, 747.821]"
726.04,0,"(725.226, 729.815]"
740.31,0,"(738.213, 742.46]"
699.58,0,"(692.399, 706.339]"
743.6,0,"(742.46, 747.821]"
724.56,0,"(719.884, 725.226]"
707.53,0,"(706.339, 714.108]"
741.74,0,"(738.213, 742.46]"
712.71,1,"(706.339, 714.108]"
715.01,0,"(714.108, 719.884]"
737.32,0,"(733.84, 738.213]"
721.87,0,"(719.884, 725.226]"
721.97,0,"(719.884, 725.226]"
721.75,0,"(719.884, 725.226]"
751.22,0,"(747.821, 763.22]"
750.65,0,"(747.821, 763.22]"
741.17,0,"(738.213, 742.46]"
730.37,0,"(729.815, 733.84]"
728.7,0,"(725.226, 729.815]"
721.53,0,"(719.884, 725.226]"
735.78,0,"(733.84, 738.213]"
743.47,0,"(742.46, 747.821]"
740.3,0,"(738.213, 742.46]"
709.31,0,"(706.339, 714.108]"
726.74,0,"(725.226, 729.815]"
727.92,0,"(725.226, 729.815]"
739.1,0,"(738.213, 742.46]"
719.92,0,"(719.884, 725.226]"
706.03,0,"(692.399, 706.339]"
745.68,0,"(742.46, 747.821]"
747.15,0,"(742.46, 747.821]"
721.96,0,"(719.884, 725.226]"
728.58,0,"(725.226, 729.815]"
740.34,0,"(738.213, 742.46]"
712.64,0,"(706.339, 714.108]"
736.36,0,"(733.84, 738.213]"
722.11,0,"(719.884, 725.226]"
732.01,0,"(729.815, 733.84]"
740.35,1,"(738.213, 742.46]"
708.67,0,"(706.339, 714.108]"
728.68,0,"(725.226, 729.815]"
726.18,0,"(725.226, 729.815]"
726.09,0,"(725.226, 729.815]"
759.51,0,"(747.821, 763.22]"
726.4,0,"(725.226, 729.815]"
727.13,0,"(725.226, 729.815]"
702.09,0,"(692.399, 706.339]"
735.18,0,"(733.84, 738.213]"
723.89,0,"(719.884, 725.226]"
702.15,1,"(692.399, 706.339]"
742.22,0,"(738.213, 742.46]"
746.76,0,"(742.46, 747.821]"
734.11,0,"(733.84, 738.213]"
732.6,0,"(729.815, 733.84]"
727.05,0,"(725.226, 729.815]"
711.08,0,"(706.339, 714.108]"
754.31,0,"(747.821, 763.22]"
756.87,0,"(747.821, 763.22]"
723.06,0,"(719.884, 725.226]"
732.93,0,"(729.815, 733.84]"
744.92,0,"(742.46, 747.821]"
734.43,0,"(733.84, 738.213]"
702.58,0,"(692.399, 706.339]"
716.31,0,"(714.108, 719.884]"
713.43,0,"(706.339, 714.108]"
749.58,0,"(747.821, 763.22]"
738.64,0,"(738.213, 742.46]"
725.12,0,"(719.884, 725.226]"
743.54,0,"(742.46, 747.821]"
725.25,0,"(725.226, 729.815]"
735.58,0,"(733.84, 738.213]"
728.19,0,"(725.226, 729.815]"
712.26,0,"(706.339, 714.108]"
728.28,0,"(725.226, 729.815]"
740.33,0,"(738.213, 742.46]"
719.59,0,"(714.108, 719.884]"
744.78,0,"(742.46, 747.821]"
739.8,0,"(738.213, 742.46]"
747.08,0,"(742.46, 747.821]"
705.15,0,"(692.399, 706.339]"
734.56,0,"(733.84, 738.213]"
718.3,0,"(714.108, 719.884]"
714.67,1,"(714.108, 719.884]"
713.36,0,"(706.339, 714.108]"
738.82,0,"(738.213, 742.46]"
718.6,0,"(714.108, 719.884]"
716.34,0,"(714.108, 719.884]"
718.5,0,"(714.108, 719.884]"
747.95,0,"(747.821, 763.22]"
736.1,0,"(733.84, 738.213]"
736.54,0,"(733.84, 738.213]"
755.85,0,"(747.821, 763.22]"
747.94,0,"(747.821, 763.22]"
731.67,0,"(729.815, 733.84]"
708.99,0,"(706.339, 714.108]"
726.35,0,"(725.226, 729.815]"
728.11,0,"(725.226, 729.815]"
753.5,0,"(747.821, 763.22]"
738.45,0,"(738.213, 742.46]"
720.8,0,"(719.884, 725.226]"
736.67,0,"(733.84, 738.213]"
739.57,0,"(738.213, 742.46]"
741.97,0,"(738.213, 742.46]"
745.12,0,"(742.46, 747.821]"
757.21,0,"(747.821, 763.22]"
701.45,0,"(692.399, 706.339]"
723.69,0,"(719.884, 725.226]"
734.14,0,"(733.84, 738.213]"
714.6,0,"(714.108, 719.884]"
708.47,0,"(706.339, 714.108]"
732.34,0,"(729.815, 733.84]"
712.71,0,"(706.339, 714.108]"
703.27,0,"(692.399, 706.339]"
729.61,0,"(725.226, 729.815]"
745.07,0,"(742.46, 747.821]"
696.67,1,"(692.399, 706.339]"
723.82,0,"(719.884, 725.226]"
